Date,DAY,MONTH,QUARTER,YEAR,Close,High,Low,Open,Volume
15-07-2003,Tuesday,July,Q3,2003,0.188428998,0.200142995,0.186857,0.190500006,175882000
16-07-2003,Wednesday,July,Q3,2003,0.181999996,0.192856997,0.174999997,0.190357,135338000
17-07-2003,Thursday,July,Q3,2003,0.180571005,0.181999996,0.175500005,0.180286005,171416000
18-07-2003,Friday,July,Q3,2003,0.172499999,0.182429001,0.161071002,0.182214007,362362000
21-07-2003,Monday,July,Q3,2003,0.168071002,0.172571003,0.164070994,0.172571003,109242000
22-07-2003,Tuesday,July,Q3,2003,0.176429003,0.178499997,0.167714,0.168071002,115248000
23-07-2003,Wednesday,July,Q3,2003,0.190500006,0.190928996,0.177499995,0.177570999,218988000
24-07-2003,Thursday,July,Q3,2003,0.188571006,0.195356995,0.187142998,0.192142993,108416000
25-07-2003,Friday,July,Q3,2003,0.193000004,0.193571001,0.186357006,0.186357006,55342000
28-07-2003,Monday,July,Q3,2003,0.190143004,0.196214005,0.189356998,0.189642996,74956000
29-07-2003,Tuesday,July,Q3,2003,0.190642998,0.192856997,0.1875,0.191071004,53578000
30-07-2003,Wednesday,July,Q3,2003,0.185357004,0.191213995,0.184643,0.191071004,52864000
31-07-2003,Thursday,July,Q3,2003,0.187142998,0.187857002,0.177142993,0.1875,85344000
01-08-2003,Friday,August,Q3,2003,0.178213999,0.185714006,0.178213999,0.185142994,63392000
04-08-2003,Monday,August,Q3,2003,0.178213999,0.179713994,0.173571005,0.178213999,36764000
05-08-2003,Tuesday,August,Q3,2003,0.173642993,0.181786001,0.173286006,0.179286003,30842000
06-08-2003,Wednesday,August,Q3,2003,0.166857004,0.174999997,0.163357005,0.174285993,81130000
07-08-2003,Thursday,August,Q3,2003,0.164929003,0.166786,0.161429003,0.165070996,78932000
08-08-2003,Friday,August,Q3,2003,0.167786002,0.169643,0.164857,0.165000007,33390000
11-08-2003,Monday,August,Q3,2003,0.177285999,0.178071007,0.166713998,0.166786,62804000
12-08-2003,Tuesday,August,Q3,2003,0.177643001,0.178571001,0.172428995,0.178071007,30100000
13-08-2003,Wednesday,August,Q3,2003,0.172999993,0.180286005,0.172000006,0.177714005,45374000
14-08-2003,Thursday,August,Q3,2003,0.178142995,0.181999996,0.173070997,0.173713997,112938000
15-08-2003,Friday,August,Q3,2003,0.178499997,0.180286005,0.175500005,0.179286003,51170000
18-08-2003,Monday,August,Q3,2003,0.177499995,0.179499999,0.174214005,0.179286003,63350000
19-08-2003,Tuesday,August,Q3,2003,0.184570998,0.185571,0.175999999,0.179214001,87052000
20-08-2003,Wednesday,August,Q3,2003,0.197999999,0.206143007,0.183642998,0.183642998,293370000
21-08-2003,Thursday,August,Q3,2003,0.206,0.212285995,0.201643005,0.201785997,195538000
22-08-2003,Friday,August,Q3,2003,0.205714002,0.209785998,0.203571007,0.206928998,83958000
25-08-2003,Monday,August,Q3,2003,0.200499997,0.204714,0.194643006,0.203642994,68922000
26-08-2003,Tuesday,August,Q3,2003,0.212786004,0.215357006,0.195713997,0.199285999,131782000
27-08-2003,Wednesday,August,Q3,2003,0.231214002,0.236429006,0.213714004,0.214286,333228000
28-08-2003,Thursday,August,Q3,2003,0.225999996,0.235714003,0.218928993,0.235570997,137200000
29-08-2003,Friday,August,Q3,2003,0.238070995,0.241285995,0.223214,0.224929005,111300000
02-09-2003,Tuesday,September,Q3,2003,0.240356997,0.247786,0.231428996,0.237357005,271026000
03-09-2003,Wednesday,September,Q3,2003,0.237856999,0.253143013,0.235429004,0.246571004,238336000
04-09-2003,Thursday,September,Q3,2003,0.239214003,0.241429001,0.234285995,0.237142995,82404000
05-09-2003,Friday,September,Q3,2003,0.246785998,0.252142996,0.237856999,0.237856999,208446000
08-09-2003,Monday,September,Q3,2003,0.247999996,0.253571004,0.242856994,0.244429007,166992000
09-09-2003,Tuesday,September,Q3,2003,0.253643006,0.260928988,0.247356996,0.247571006,108752000
10-09-2003,Wednesday,September,Q3,2003,0.242213994,0.259070992,0.239999995,0.252142996,106428000
11-09-2003,Thursday,September,Q3,2003,0.234786004,0.244643003,0.229071006,0.242856994,177856000
12-09-2003,Friday,September,Q3,2003,0.246929005,0.248285994,0.232143,0.233928993,161420000
15-09-2003,Monday,September,Q3,2003,0.253643006,0.258143008,0.246070996,0.248214006,178766000
16-09-2003,Tuesday,September,Q3,2003,0.256428987,0.267356992,0.254642993,0.264643013,216846000
17-09-2003,Wednesday,September,Q3,2003,0.255356997,0.264070988,0.25307101,0.258570999,112042000
18-09-2003,Thursday,September,Q3,2003,0.261000007,0.263000011,0.254285991,0.258570999,122150000
19-09-2003,Friday,September,Q3,2003,0.264286011,0.268570989,0.25564301,0.260713995,96054000
22-09-2003,Monday,September,Q3,2003,0.277070999,0.287429005,0.259499997,0.260428995,225400000
23-09-2003,Tuesday,September,Q3,2003,0.279500008,0.282142997,0.272643,0.279642999,104468000
24-09-2003,Wednesday,September,Q3,2003,0.271429002,0.280928999,0.270642996,0.280571014,73850000
25-09-2003,Thursday,September,Q3,2003,0.248642996,0.274643004,0.240999997,0.270642996,209118000
26-09-2003,Friday,September,Q3,2003,0.239214003,0.255214006,0.238070995,0.243570998,121870000
29-09-2003,Monday,September,Q3,2003,0.239142999,0.241786003,0.217286006,0.232214004,402654000
30-09-2003,Tuesday,September,Q3,2003,0.239713997,0.257928997,0.236071005,0.241356999,207116000
01-10-2003,Wednesday,October,Q4,2003,0.2465,0.253500015,0.238571003,0.238571003,138768000
02-10-2003,Thursday,October,Q4,2003,0.292643011,0.297143012,0.257142991,0.268857002,731290000
03-10-2003,Friday,October,Q4,2003,0.28678599,0.295857012,0.28242901,0.293929011,362740000
06-10-2003,Monday,October,Q4,2003,0.295428991,0.304500014,0.281071007,0.285856992,184254000
07-10-2003,Tuesday,October,Q4,2003,0.314642996,0.319285989,0.292571008,0.295785993,219394000
08-10-2003,Wednesday,October,Q4,2003,0.307143003,0.320643008,0.300357014,0.319857001,220668000
09-10-2003,Thursday,October,Q4,2003,0.307642996,0.322856992,0.305500001,0.307428986,186718000
10-10-2003,Friday,October,Q4,2003,0.318928987,0.320428997,0.309285998,0.310714006,102214000
13-10-2003,Monday,October,Q4,2003,0.334500015,0.334643006,0.316428989,0.317142993,210896000
14-10-2003,Tuesday,October,Q4,2003,0.337285995,0.346071005,0.327499986,0.336856991,241766000
15-10-2003,Wednesday,October,Q4,2003,0.319285989,0.342857003,0.317429006,0.338499993,164248000
16-10-2003,Thursday,October,Q4,2003,0.370357007,0.382571012,0.323713988,0.324856997,1258250000
17-10-2003,Friday,October,Q4,2003,0.372357011,0.379143,0.353570998,0.367500007,384566000
20-10-2003,Monday,October,Q4,2003,0.391000003,0.401786,0.360428989,0.363357008,605598000
21-10-2003,Tuesday,October,Q4,2003,0.389286011,0.400000006,0.382429004,0.394643009,353612000
22-10-2003,Wednesday,October,Q4,2003,0.374642998,0.388213992,0.372500002,0.379285991,227332000
23-10-2003,Thursday,October,Q4,2003,0.372357011,0.381570995,0.357856989,0.365785986,231434000
24-10-2003,Friday,October,Q4,2003,0.371356994,0.381785989,0.36214301,0.375,215138000
27-10-2003,Monday,October,Q4,2003,0.383929014,0.384429008,0.368142992,0.368856996,155176000
28-10-2003,Tuesday,October,Q4,2003,0.403429002,0.403429002,0.387142986,0.390356988,218848000
29-10-2003,Wednesday,October,Q4,2003,0.421856999,0.423570991,0.406428993,0.410714,273336000
30-10-2003,Thursday,October,Q4,2003,0.416500002,0.435714006,0.412856996,0.430999994,269136000
31-10-2003,Friday,October,Q4,2003,0.409285992,0.421070993,0.403714001,0.420286,160174000
03-11-2003,Monday,November,Q4,2003,0.417499989,0.421429008,0.408571005,0.409929007,147126000
04-11-2003,Tuesday,November,Q4,2003,0.425713986,0.432500005,0.413143009,0.41464299,156352000
05-11-2003,Wednesday,November,Q4,2003,0.419429004,0.428499997,0.413928986,0.423213989,172774000
06-11-2003,Thursday,November,Q4,2003,0.363070995,0.40485701,0.357356995,0.394286007,1095948000
07-11-2003,Friday,November,Q4,2003,0.334856987,0.377499998,0.330143005,0.365429014,1030540000
10-11-2003,Monday,November,Q4,2003,0.332857013,0.342642993,0.32821399,0.334785998,485128000
11-11-2003,Tuesday,November,Q4,2003,0.335929006,0.342500001,0.32821399,0.335070997,262906000
12-11-2003,Wednesday,November,Q4,2003,0.358857006,0.360642999,0.332571,0.335714012,343532000
13-11-2003,Thursday,November,Q4,2003,0.34642899,0.362857014,0.344285995,0.362785995,238364000
14-11-2003,Friday,November,Q4,2003,0.33407101,0.353285998,0.332500011,0.345643014,189210000
17-11-2003,Monday,November,Q4,2003,0.319000006,0.331357002,0.31557101,0.331070989,317212000
18-11-2003,Tuesday,November,Q4,2003,0.332643002,0.340000004,0.319499999,0.322856992,392294000
19-11-2003,Wednesday,November,Q4,2003,0.331714004,0.342285991,0.325713992,0.332857013,231238000
20-11-2003,Thursday,November,Q4,2003,0.325428993,0.336429,0.315714002,0.317929,294686000
21-11-2003,Friday,November,Q4,2003,0.326070994,0.335714012,0.323000014,0.331786007,220402000
24-11-2003,Monday,November,Q4,2003,0.334286004,0.335714012,0.324357003,0.324357003,139874000
25-11-2003,Tuesday,November,Q4,2003,0.342929006,0.34928599,0.335429013,0.336786002,169274000
26-11-2003,Wednesday,November,Q4,2003,0.345070988,0.352499992,0.340499997,0.344713986,140392000
28-11-2003,Friday,November,Q4,2003,0.349999994,0.350786,0.342857003,0.345214009,51086000
01-12-2003,Monday,December,Q4,2003,0.36214301,0.364286005,0.351357013,0.352999985,181720000
02-12-2003,Tuesday,December,Q4,2003,0.363570988,0.370142996,0.357143015,0.360356987,158242000
03-12-2003,Wednesday,December,Q4,2003,0.355500013,0.373286009,0.353929013,0.367500007,183498000
04-12-2003,Thursday,December,Q4,2003,0.343142986,0.361786008,0.333285987,0.357071012,288260000
05-12-2003,Friday,December,Q4,2003,0.339071006,0.346285999,0.333499998,0.340357006,125678000
08-12-2003,Monday,December,Q4,2003,0.337213993,0.346213996,0.325643003,0.337500006,201572000
09-12-2003,Tuesday,December,Q4,2003,0.324571013,0.341785997,0.323642999,0.339929014,146818000
10-12-2003,Wednesday,December,Q4,2003,0.321785986,0.337857008,0.317142993,0.323143005,256844000
11-12-2003,Thursday,December,Q4,2003,0.338856995,0.338999987,0.321429014,0.321642995,180600000
12-12-2003,Friday,December,Q4,2003,0.334356993,0.342285991,0.330213994,0.342070997,117040000
15-12-2003,Monday,December,Q4,2003,0.323713988,0.348214,0.321143001,0.345714003,142898000
16-12-2003,Tuesday,December,Q4,2003,0.319999993,0.324214011,0.312070996,0.32121399,193396000
17-12-2003,Wednesday,December,Q4,2003,0.360642999,0.361999989,0.307500005,0.317929,644154000
18-12-2003,Thursday,December,Q4,2003,0.365500003,0.370000005,0.355356991,0.359142989,442568000
19-12-2003,Friday,December,Q4,2003,0.364785999,0.369928986,0.359643012,0.365642995,181692000
22-12-2003,Monday,December,Q4,2003,0.371214002,0.373214006,0.361070991,0.362857014,189252000
23-12-2003,Tuesday,December,Q4,2003,0.391929001,0.395999998,0.363570988,0.371356994,290430000
24-12-2003,Wednesday,December,Q4,2003,0.407000005,0.417643011,0.391786009,0.393642992,275254000
26-12-2003,Friday,December,Q4,2003,0.415713996,0.421285987,0.405000001,0.406428993,118874000
29-12-2003,Monday,December,Q4,2003,0.416500002,0.423070997,0.414714009,0.417928994,162694000
30-12-2003,Tuesday,December,Q4,2003,0.405642986,0.416642994,0.402570993,0.416642994,155736000
31-12-2003,Wednesday,December,Q4,2003,0.390643001,0.409143001,0.388071001,0.404570997,168014000
02-01-2004,Friday,January,Q1,2004,0.391642988,0.412786007,0.384214014,0.410714,502306000
05-01-2004,Monday,January,Q1,2004,0.399286002,0.40614301,0.387499988,0.389286011,252070000
06-01-2004,Tuesday,January,Q1,2004,0.425785989,0.433928996,0.393714011,0.394643009,526330000
07-01-2004,Wednesday,January,Q1,2004,0.444570988,0.446999997,0.424928993,0.430714011,684320000
08-01-2004,Thursday,January,Q1,2004,0.443286002,0.456429005,0.429143012,0.453929007,371784000
09-01-2004,Friday,January,Q1,2004,0.442856997,0.457857013,0.431571007,0.433714002,330302000
12-01-2004,Monday,January,Q1,2004,0.457500011,0.461429,0.436643004,0.444570988,268576000
13-01-2004,Tuesday,January,Q1,2004,0.466500014,0.467999995,0.452713996,0.459856987,329630000
14-01-2004,Wednesday,January,Q1,2004,0.465000004,0.472499996,0.458570987,0.464286,230706000
15-01-2004,Thursday,January,Q1,2004,0.462785989,0.46757099,0.453570992,0.463714004,160132000
16-01-2004,Friday,January,Q1,2004,0.468286008,0.468286008,0.459356993,0.463928998,240758000
20-01-2004,Tuesday,January,Q1,2004,0.483929008,0.49435699,0.465570986,0.469857007,409248000
21-01-2004,Wednesday,January,Q1,2004,0.469999999,0.488213986,0.468786001,0.48585701,409150000
22-01-2004,Thursday,January,Q1,2004,0.554714024,0.565714002,0.523000002,0.541356981,1662346000
23-01-2004,Friday,January,Q1,2004,0.553570986,0.5625,0.536143005,0.553570986,545930000
26-01-2004,Monday,January,Q1,2004,0.544713974,0.550571024,0.537500024,0.546428978,313068000
27-01-2004,Tuesday,January,Q1,2004,0.53707099,0.56814301,0.535071015,0.542856991,670124000
28-01-2004,Wednesday,January,Q1,2004,0.513571024,0.545571029,0.505357027,0.536571026,496118000
29-01-2004,Thursday,January,Q1,2004,0.505357027,0.521642983,0.490642995,0.520928979,563934000
30-01-2004,Friday,January,Q1,2004,0.524357021,0.533357024,0.501357019,0.503356993,356440000
02-02-2004,Monday,February,Q1,2004,0.519500017,0.538285971,0.51571399,0.529999971,320348000
03-02-2004,Tuesday,February,Q1,2004,0.513571024,0.526642978,0.500643015,0.518428981,337442000
04-02-2004,Wednesday,February,Q1,2004,0.497500002,0.514928997,0.495714009,0.508929014,273574000
05-02-2004,Thursday,February,Q1,2004,0.522571027,0.5255,0.494928986,0.496071011,332486000
06-02-2004,Friday,February,Q1,2004,0.547357023,0.548570991,0.517642975,0.523571014,315588000
09-02-2004,Monday,February,Q1,2004,0.546856999,0.563929021,0.546070993,0.551786005,303324000
10-02-2004,Tuesday,February,Q1,2004,0.519999981,0.553214014,0.514500022,0.553214014,642208000
11-02-2004,Wednesday,February,Q1,2004,0.513999999,0.536428988,0.500285983,0.51571399,570612000
12-02-2004,Thursday,February,Q1,2004,0.532857001,0.541000009,0.503714025,0.519571006,396515000
13-02-2004,Friday,February,Q1,2004,0.507713974,0.544570982,0.506429017,0.537,298480000
17-02-2004,Tuesday,February,Q1,2004,0.504000008,0.517143011,0.493000001,0.51571399,219779000
18-02-2004,Wednesday,February,Q1,2004,0.503428996,0.51571399,0.497429013,0.506856978,145733000
19-02-2004,Thursday,February,Q1,2004,0.487857014,0.514285982,0.483570993,0.509714007,179550000
20-02-2004,Friday,February,Q1,2004,0.505429029,0.505429029,0.465000004,0.483285993,386253000
23-02-2004,Monday,February,Q1,2004,0.500285983,0.512143016,0.482856989,0.48428601,422492000
24-02-2004,Tuesday,February,Q1,2004,0.445713997,0.459143013,0.432285994,0.450286001,991746000
25-02-2004,Wednesday,February,Q1,2004,0.44442901,0.450143009,0.436713994,0.444000006,272328000
26-02-2004,Thursday,February,Q1,2004,0.479999989,0.487428993,0.437570989,0.440286011,515823000
27-02-2004,Friday,February,Q1,2004,0.491429001,0.499570996,0.47171399,0.485713989,349902000
01-03-2004,Monday,March,Q1,2004,0.496428996,0.506570995,0.488857001,0.490714014,243908000
02-03-2004,Tuesday,March,Q1,2004,0.492285997,0.502143025,0.491429001,0.496428996,157969000
03-03-2004,Wednesday,March,Q1,2004,0.47171399,0.494286001,0.471570998,0.492000014,209104000
04-03-2004,Thursday,March,Q1,2004,0.466856986,0.474857002,0.464428991,0.473286003,170233000
05-03-2004,Friday,March,Q1,2004,0.475286007,0.48714301,0.461856991,0.465142995,193578000
08-03-2004,Monday,March,Q1,2004,0.456856996,0.479999989,0.454286009,0.472856998,135541000
09-03-2004,Tuesday,March,Q1,2004,0.444999993,0.459286004,0.441428989,0.457713991,177317000
10-03-2004,Wednesday,March,Q1,2004,0.43728599,0.454856992,0.43599999,0.443428993,137333000
11-03-2004,Thursday,March,Q1,2004,0.428856999,0.449999988,0.419142991,0.434857011,321265000
12-03-2004,Friday,March,Q1,2004,0.439570993,0.44057101,0.429286003,0.434285998,142457000
15-03-2004,Monday,March,Q1,2004,0.422143012,0.438142985,0.420713991,0.433286011,137480000
16-03-2004,Tuesday,March,Q1,2004,0.414999992,0.431286007,0.407999992,0.422856987,226975000
17-03-2004,Wednesday,March,Q1,2004,0.43599999,0.441285998,0.418713987,0.420713991,173768000
18-03-2004,Thursday,March,Q1,2004,0.441428989,0.447571009,0.430999994,0.434713989,108584000
19-03-2004,Friday,March,Q1,2004,0.43900001,0.450143009,0.437142998,0.444285989,99547000
22-03-2004,Monday,March,Q1,2004,0.417856991,0.433571011,0.417142987,0.429286003,109438000
23-03-2004,Tuesday,March,Q1,2004,0.407142997,0.431713998,0.395285994,0.426856995,225428000
24-03-2004,Wednesday,March,Q1,2004,0.404713988,0.414285988,0.395714015,0.407142997,90608000
25-03-2004,Thursday,March,Q1,2004,0.422856987,0.427428991,0.405714005,0.408286005,110663000
26-03-2004,Friday,March,Q1,2004,0.413857013,0.425000012,0.412286013,0.424286008,111090000
29-03-2004,Monday,March,Q1,2004,0.476999998,0.477429003,0.430429012,0.439285994,449393000
30-03-2004,Tuesday,March,Q1,2004,0.490999997,0.497714013,0.468571007,0.474999994,280105000
31-03-2004,Wednesday,March,Q1,2004,0.487428993,0.499285996,0.479571015,0.492857009,162743000
01-04-2004,Thursday,April,Q2,2004,0.505142987,0.517286003,0.481429011,0.515570998,385665000
02-04-2004,Friday,April,Q2,2004,0.502570987,0.524429023,0.501713991,0.517143011,153349000
05-04-2004,Monday,April,Q2,2004,0.50999999,0.520570993,0.497285992,0.500856996,115472000
06-04-2004,Tuesday,April,Q2,2004,0.508571029,0.513999999,0.500714004,0.507286012,98329000
07-04-2004,Wednesday,April,Q2,2004,0.509000003,0.519429028,0.5,0.510571003,86072000
08-04-2004,Thursday,April,Q2,2004,0.537856996,0.544857025,0.523571014,0.52571398,231441000
12-04-2004,Monday,April,Q2,2004,0.538713992,0.551714003,0.529429018,0.542285979,145964000
13-04-2004,Tuesday,April,Q2,2004,0.522714019,0.547713995,0.515286028,0.543286026,154021000
14-04-2004,Wednesday,April,Q2,2004,0.521429002,0.522143006,0.511429012,0.514285982,103418000
15-04-2004,Thursday,April,Q2,2004,0.528856993,0.541571021,0.511713982,0.52285701,308000000
16-04-2004,Friday,April,Q2,2004,0.439285994,0.469143003,0.417429,0.465285987,1043217000
19-04-2004,Monday,April,Q2,2004,0.437857002,0.442571014,0.386000007,0.427570999,588630000
20-04-2004,Tuesday,April,Q2,2004,0.415713996,0.445571005,0.414000005,0.442286015,191961000
21-04-2004,Wednesday,April,Q2,2004,0.414429009,0.424571007,0.402570993,0.419999987,212583000
22-04-2004,Thursday,April,Q2,2004,0.425428987,0.433714002,0.410142988,0.412856996,141666000
23-04-2004,Friday,April,Q2,2004,0.423000008,0.431713998,0.414999992,0.430000007,80584000
26-04-2004,Monday,April,Q2,2004,0.408713996,0.428429008,0.407999992,0.421714008,105826000
27-04-2004,Tuesday,April,Q2,2004,0.400570989,0.414285988,0.395714015,0.411428988,117768000
28-04-2004,Wednesday,April,Q2,2004,0.395428985,0.409570992,0.39042899,0.399571002,142009000
29-04-2004,Thursday,April,Q2,2004,0.372143,0.394856989,0.369286001,0.388857007,224840000
30-04-2004,Friday,April,Q2,2004,0.362286001,0.378713995,0.35957101,0.375999987,198954000
03-05-2004,Monday,May,Q2,2004,0.384285986,0.385713995,0.361286014,0.361429006,220997000
04-05-2004,Tuesday,May,Q2,2004,0.385286003,0.398714006,0.371713996,0.380571008,214179000
